Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
11.619999885559082,0.1120796948671341,-7.930738925933838,0.18191669881343842,-1.6509166955947876
11.625,0.10766929388046265,-7.938520431518555,0.1712622344493866,-1.6504243612289429
11.630000114440918,0.0965641587972641,-7.946216106414795,0.1786649525165558,-1.6471631526947021
11.635000228881836,0.09261488914489746,-7.952953815460205,0.18494588136672974,-1.647631287574768
11.640000343322754,0.09863504022359848,-7.9693474769592285,0.17832553386688232,-1.6504666805267334
11.645000457763672,0.10715486109256744,-7.997786998748779,0.1665850430727005,-1.6551403999328613
11.649999618530273,0.10014212876558304,-8.026848793029785,0.1694849133491516,-1.6584089994430542
11.654999732971191,0.0946875512599945,-8.050536155700684,0.17093034088611603,-1.6593457460403442
11.65999984741211,0.09771163761615753,-8.077942848205566,0.1667391061782837,-1.6640466451644897
11.664999961853027,0.09441974014043808,-8.111533164978027,0.16643103957176208,-1.669207215309143
11.670000076293945,0.10164140164852142,-8.146273612976074,0.15828277170658112,-1.6757426261901855
11.675000190734863,0.10487405210733414,-8.193035125732422,0.14167918264865875,-1.6804453134536743
11.680000305175781,0.09234252572059631,-8.235371589660645,0.13369536399841309,-1.6893521547317505
11.6850004196167,0.07824547588825226,-8.292767524719238,0.1402466595172882,-1.697301983833313
11.6899995803833,0.0771864801645279,-8.357504844665527,0.1459735482931137,-1.7038465738296509
11.694999694824219,0.07973223924636841,-8.414847373962402,0.1509483903646469,-1.7104015350341797
11.699999809265137,0.09385994076728821,-8.475028038024902,0.14944013953208923,-1.715084433555603
11.704999923706055,0.10617465525865555,-8.532968521118164,0.13953182101249695,-1.7221306562423706
11.710000038146973,0.10523716360330582,-8.57437515258789,0.14453908801078796,-1.731963872909546
11.71500015258789,0.08911307901144028,-8.619526863098145,0.15839987993240356,-1.7422767877578735
11.720000267028809,0.08850011974573135,-8.677742004394531,0.15566092729568481,-1.7535144090652466
11.725000381469727,0.09880766272544861,-8.739315032958984,0.15075810253620148,-1.7637913227081299
11.729999542236328,0.10378971695899963,-8.793758392333984,0.14726762473583221,-1.7708276510238647
11.734999656677246,0.10071214288473129,-8.836065292358398,0.14096291363239288,-1.7816096544265747
11.739999771118164,0.0966217964887619,-8.902124404907227,0.14098358154296875,-1.794264554977417
